phase,bar_sequence,is_winner,avg_value,trade_count
ramp_up,0,False,0.21036457884796977,1059
ramp_up,0,True,0.22029996666666668,960
ramp_up,1,False,0.20961497072710103,1059
ramp_up,1,True,0.21642580416666668,960
ramp_up,2,False,0.20911047214353162,1059
ramp_up,2,True,0.21788452604166667,960
ramp_up,3,False,0.21522357412653448,1059
ramp_up,3,True,0.23567544791666667,960
ramp_up,4,False,0.21974198583569404,1059
ramp_up,4,True,0.22654507916666666,960
ramp_up,5,False,0.2230377275307474,1057
ramp_up,5,True,0.25526419166666664,960
ramp_up,6,False,0.22575941911069064,1057
ramp_up,6,True,0.2582267375,960
ramp_up,7,False,0.22677173415326396,1057
ramp_up,7,True,0.25752034375,960
ramp_up,8,False,0.23414680758293838,1055
ramp_up,8,True,0.2710565489583333,960
ramp_up,9,False,0.2263529260663507,1055
ramp_up,9,True,0.2513893677083333,960
ramp_up,10,False,0.22478057535545024,1055
ramp_up,10,True,0.270028518789144,958
ramp_up,11,False,0.2192486578199052,1055
ramp_up,11,True,0.2605137915789474,950
ramp_up,12,False,0.2345378691943128,1055
ramp_up,12,True,0.25014712842105263,950
ramp_up,13,False,0.23074816999050332,1053
ramp_up,13,True,0.2543399189473684,950
ramp_up,14,False,0.23186688698955366,1053
ramp_up,14,True,0.2524623084210526,950
ramp_up,15,False,0.23940391817316842,1051
ramp_up,15,True,0.26196340736842105,950
ramp_up,16,False,0.22913925404376784,1051
ramp_up,16,True,0.2528517410526316,950
ramp_up,17,False,0.23291142055185537,1051
ramp_up,17,True,0.25866290210526316,950
ramp_up,18,False,0.24583282903533907,1047
ramp_up,18,True,0.26614646,950
ramp_up,19,False,0.24665523827751196,1045
ramp_up,19,True,0.2611104684210526,950
ramp_up,20,False,0.25887805081495685,1043
ramp_up,20,True,0.279028133825079,949
ramp_up,21,False,0.25549724736337487,1043
ramp_up,21,True,0.28777997049525816,949
ramp_up,22,False,0.27138498174831893,1041
ramp_up,22,True,0.2756930853530032,949
ramp_up,23,False,0.26244173006724303,1041
ramp_up,23,True,0.29189861538461537,949
ramp_up,24,False,0.2711330317002882,1041
ramp_up,24,True,0.29501486195995785,949
post_trade,0,False,0.30794838432483473,1059
post_trade,0,True,0.3355928354166667,960
post_trade,1,False,0.28183120679886686,1059
post_trade,1,True,0.2855839385416667,960
post_trade,2,False,0.26642235316336166,1059
post_trade,2,True,0.26618330208333335,960
post_trade,3,False,0.25800791595845135,1059
post_trade,3,True,0.27694204895833335,960
post_trade,4,False,0.24743298866855523,1059
post_trade,4,True,0.2725198,960
post_trade,5,False,0.2391353106704438,1059
post_trade,5,True,0.25748363125,960
post_trade,6,False,0.2350084088762984,1059
post_trade,6,True,0.24894982604166666,960
post_trade,7,False,0.23654722851746932,1059
post_trade,7,True,0.25776075625,960
post_trade,8,False,0.23476121152030216,1059
post_trade,8,True,0.24375653333333333,960
post_trade,9,False,0.22861199527856468,1059
post_trade,9,True,0.245618578125,960
post_trade,10,False,0.22050458262511805,1059
post_trade,10,True,0.23496214375,960
post_trade,11,False,0.22911482247403211,1059
post_trade,11,True,0.23769965104166665,960
post_trade,12,False,0.2316657847025496,1059
post_trade,12,True,0.23440430833333334,960
post_trade,13,False,0.2253635165250236,1059
post_trade,13,True,0.24252079583333333,960
post_trade,14,False,0.22393683569405098,1059
post_trade,14,True,0.24141338125,960
post_trade,15,False,0.22412517091595846,1059
post_trade,15,True,0.234886940625,960
post_trade,16,False,0.2239271000944287,1059
post_trade,16,True,0.22152271875,960
post_trade,17,False,0.21490544192634561,1059
post_trade,17,True,0.21355658854166668,960
post_trade,18,False,0.22625724268177527,1059
post_trade,18,True,0.215852671875,960
post_trade,19,False,0.2174818536355052,1059
post_trade,19,True,0.20765817604166667,960
post_trade,20,False,0.21532218413597734,1059
post_trade,20,True,0.219704878125,960
post_trade,21,False,0.21167717658168084,1059
post_trade,21,True,0.20981430520833333,960
post_trade,22,False,0.20867145892351274,1059
post_trade,22,True,0.215753815625,960
post_trade,23,False,0.2045200774315392,1059
post_trade,23,True,0.20311073125,960
post_trade,24,False,0.20116467516525025,1059
post_trade,24,True,0.19952114375,960
