phase,bar_sequence,is_winner,avg_value,trade_count
ramp_up,0,False,2705.2862134088764,1059
ramp_up,0,True,341.7896666666667,960
ramp_up,1,False,-3852.2570538243626,1059
ramp_up,1,True,10189.044010416666,960
ramp_up,2,False,-3749.8646175637396,1059
ramp_up,2,True,21890.959604166666,960
ramp_up,3,False,-2450.2813692162417,1059
ramp_up,3,True,19968.2555625,960
ramp_up,4,False,809.7851274787536,1059
ramp_up,4,True,24649.05384375,960
ramp_up,5,False,2976.335487228004,1057
ramp_up,5,True,27681.169989583334,960
ramp_up,6,False,4261.8919016083255,1057
ramp_up,6,True,23561.2825625,960
ramp_up,7,False,9029.749517502365,1057
ramp_up,7,True,12496.682770833333,960
ramp_up,8,False,7952.113232227488,1055
ramp_up,8,True,121.448875,960
ramp_up,9,False,13479.867279620854,1055
ramp_up,9,True,-8793.866427083334,960
ramp_up,10,False,15595.15682464455,1055
ramp_up,10,True,-12669.954478079331,958
ramp_up,11,False,23438.764909952606,1055
ramp_up,11,True,-18414.863505263158,950
ramp_up,12,False,22971.61072985782,1055
ramp_up,12,True,-15124.688452631579,950
ramp_up,13,False,22106.447122507125,1053
ramp_up,13,True,-5465.408989473684,950
ramp_up,14,False,23362.674491927824,1053
ramp_up,14,True,-266.9426842105263,950
ramp_up,15,False,18875.73319695528,1051
ramp_up,15,True,637.3618631578947,950
ramp_up,16,False,13750.103330161752,1051
ramp_up,16,True,8312.198115789473,950
ramp_up,17,False,16201.313805899144,1051
ramp_up,17,True,13914.344294736842,950
ramp_up,18,False,18818.900850047754,1047
ramp_up,18,True,17061.45505263158,950
ramp_up,19,False,11709.232057416268,1045
ramp_up,19,True,21980.630557894736,950
ramp_up,20,False,14752.10134228188,1043
ramp_up,20,True,21575.74173867229,949
ramp_up,21,False,18519.69078619367,1043
ramp_up,21,True,29742.015152792414,949
ramp_up,22,False,14262.386013448608,1041
ramp_up,22,True,25808.15617492097,949
ramp_up,23,False,14688.624572526416,1041
ramp_up,23,True,24657.61185458377,949
ramp_up,24,False,13673.92367915466,1041
ramp_up,24,True,22118.11239199157,949
post_trade,0,False,20985.05465533522,1059
post_trade,0,True,55803.4903125,960
post_trade,1,False,-7656.251416430595,1059
post_trade,1,True,69611.37526041667,960
post_trade,2,False,-21343.918130311617,1059
post_trade,2,True,78973.75632291667,960
post_trade,3,False,-38211.63179414542,1059
post_trade,3,True,81471.41567708334,960
post_trade,4,False,-45057.18817752597,1059
post_trade,4,True,88330.22609375,960
post_trade,5,False,-67107.67190745987,1059
post_trade,5,True,60631.068458333335,960
post_trade,6,False,-50654.36170915959,1059
post_trade,6,True,38155.99566666667,960
post_trade,7,False,-40903.357214353164,1059
post_trade,7,True,33763.698739583335,960
post_trade,8,False,-29697.710028328613,1059
post_trade,8,True,32211.214208333335,960
post_trade,9,False,-21155.23328611898,1059
post_trade,9,True,23827.867927083335,960
post_trade,10,False,-14887.574985835694,1059
post_trade,10,True,22569.568229166667,960
post_trade,11,False,-9025.549414542022,1059
post_trade,11,True,24187.441625,960
post_trade,12,False,-9533.708243626063,1059
post_trade,12,True,20382.927604166667,960
post_trade,13,False,-10364.05731822474,1059
post_trade,13,True,15683.31296875,960
post_trade,14,False,-10928.265930122758,1059
post_trade,14,True,18353.568229166667,960
post_trade,15,False,-8251.192436260622,1059
post_trade,15,True,13664.808364583332,960
post_trade,16,False,-7625.175042492918,1059
post_trade,16,True,12367.71953125,960
post_trade,17,False,-8283.011907459868,1059
post_trade,17,True,11626.406260416667,960
post_trade,18,False,-6359.996817752597,1059
post_trade,18,True,16347.859260416668,960
post_trade,19,False,-87.04785646836639,1059
post_trade,19,True,15170.68984375,960
post_trade,20,False,-319.59771482530687,1059
post_trade,20,True,19238.444239583332,960
post_trade,21,False,-416.38116147308784,1059
post_trade,21,True,14180.566052083333,960
post_trade,22,False,1993.7770915958451,1059
post_trade,22,True,11723.722270833334,960
post_trade,23,False,66.29152030217186,1059
post_trade,23,True,13127.955333333333,960
post_trade,24,False,-3796.863446647781,1059
post_trade,24,True,14765.276052083333,960
