phase,bar_sequence,is_winner,avg_value,trade_count
ramp_up,0,False,57.90539470644851,1039
ramp_up,0,True,194.87862460567823,951
ramp_up,1,False,98.72756711538462,1040
ramp_up,1,True,148.04289863301787,951
ramp_up,2,False,48.60656368876081,1041
ramp_up,2,True,239.85618643533124,951
ramp_up,3,False,51.746839385206535,1041
ramp_up,3,True,108.58597097791798,951
ramp_up,4,False,98.77271978866474,1041
ramp_up,4,True,124.36779884332282,951
ramp_up,5,False,175.93005822906642,1039
ramp_up,5,True,297.6934186119874,951
ramp_up,6,False,112.13803294908742,1041
ramp_up,6,True,238.92793038906413,951
ramp_up,7,False,137.52016839577328,1041
ramp_up,7,True,393.88528128286015,951
ramp_up,8,False,77.64268402309914,1039
ramp_up,8,True,208.85311766561514,951
ramp_up,9,False,128.18743301251203,1039
ramp_up,9,True,331.0269519453207,951
ramp_up,10,False,81.28491588065448,1039
ramp_up,10,True,211.2933570073762,949
ramp_up,11,False,40.07182122958694,1041
ramp_up,11,True,542.985643670886,948
ramp_up,12,False,161.03079355450237,1055
ramp_up,12,True,320.67974573234983,949
ramp_up,13,False,100.732587654321,1053
ramp_up,13,True,146.32527766069546,949
ramp_up,14,False,132.57517245963913,1053
ramp_up,14,True,63.484263224446785,949
ramp_up,15,False,104.71171826831589,1051
ramp_up,15,True,99.90172160168599,949
ramp_up,16,False,50.570444338725025,1051
ramp_up,16,True,98.45546368421053,950
ramp_up,17,False,109.92181845861084,1051
ramp_up,17,True,125.2085,950
ramp_up,18,False,141.55824460362942,1047
ramp_up,18,True,56.8944712631579,950
ramp_up,19,False,229.14779598086125,1045
ramp_up,19,True,102.71116957894736,950
ramp_up,20,False,279.81262396931925,1043
ramp_up,20,True,178.6974090621707,949
ramp_up,21,False,163.40702569511026,1043
ramp_up,21,True,136.5884971548999,949
ramp_up,22,False,268.95313650336215,1041
ramp_up,22,True,191.06193730242362,949
ramp_up,23,False,173.5796688760807,1041
ramp_up,23,True,188.7616664910432,949
ramp_up,24,False,372.04774764649375,1041
ramp_up,24,True,220.43899441517388,949
post_trade,0,False,451.3779881964117,1059
post_trade,0,True,356.95279069037656,956
post_trade,1,False,21.222665911237016,1059
post_trade,1,True,26.088475520833335,960
post_trade,2,False,22.824730028328613,1059
post_trade,2,True,14.070788229166666,960
post_trade,3,False,13.008650802644004,1059
post_trade,3,True,15.805188333333334,960
post_trade,4,False,7.829259206798867,1059
post_trade,4,True,2.217136770833333,960
post_trade,5,False,4.30212492917847,1059
post_trade,5,True,-0.79127125,960
post_trade,6,False,-1.544834749763928,1059
post_trade,6,True,0.15468416666666668,960
post_trade,7,False,-3.598859867799811,1059
post_trade,7,True,-2.4309813541666667,960
post_trade,8,False,-2.6523200188857414,1059
post_trade,8,True,-4.3831234375,960
post_trade,9,False,-3.668734655335222,1059
post_trade,9,True,-4.887446458333334,960
post_trade,10,False,-5.43116194523135,1059
post_trade,10,True,-7.8703163541666665,960
post_trade,11,False,-5.2502171860245515,1059
post_trade,11,True,-4.410532708333333,960
post_trade,12,False,-1.8586763928234182,1059
post_trade,12,True,-6.228029375,960
post_trade,13,False,-4.982573937677054,1059
post_trade,13,True,-3.8228438541666665,960
post_trade,14,False,-3.240831444759207,1059
post_trade,14,True,-6.9327089583333334,960
post_trade,15,False,-3.2488003777148253,1059
post_trade,15,True,-4.457406145833334,960
post_trade,16,False,-2.2714313503305004,1059
post_trade,16,True,-5.364539270833333,960
post_trade,17,False,-1.7606625118035883,1059
post_trade,17,True,-9.3961625,960
post_trade,18,False,-4.591098489140699,1059
post_trade,18,True,-5.002785416666667,960
post_trade,19,False,-3.4556866855524078,1059
post_trade,19,True,-6.6700361458333335,960
post_trade,20,False,-2.4505062322946176,1059
post_trade,20,True,-2.5918672916666665,960
post_trade,21,False,-2.5364589235127477,1059
post_trade,21,True,-6.7569575,960
post_trade,22,False,-0.6261741265344665,1059
post_trade,22,True,-5.601200104166667,960
post_trade,23,False,-2.418473182247403,1059
post_trade,23,True,-1.6204252083333333,960
post_trade,24,False,-1.2675140698772427,1059
post_trade,24,True,-5.018354479166667,960
