phase,bar_sequence,is_winner,avg_value,trade_count
ramp_up,0,False,-7826.037779960708,509
ramp_up,0,True,2471.079286871961,617
ramp_up,1,False,-14567.275913555992,509
ramp_up,1,True,15056.305948136143,617
ramp_up,2,False,-6262.057249508841,509
ramp_up,2,True,29223.16128038898,617
ramp_up,3,False,-1387.814734774067,509
ramp_up,3,True,27618.303128038897,617
ramp_up,4,False,-2140.0256581532417,509
ramp_up,4,True,29232.93648298217,617
ramp_up,5,False,2286.4074753451678,507
ramp_up,5,True,30211.32940032415,617
ramp_up,6,False,3800.7280276134125,507
ramp_up,6,True,27435.651717990277,617
ramp_up,7,False,7865.820078895464,507
ramp_up,7,True,7758.388541329012,617
ramp_up,8,False,5556.351128712871,505
ramp_up,8,True,-7295.053468395462,617
ramp_up,9,False,17384.285663366336,505
ramp_up,9,True,-14477.899303079417,617
ramp_up,10,False,15154.967782178219,505
ramp_up,10,True,-16476.324097560977,615
ramp_up,11,False,19251.026158415843,505
ramp_up,11,True,-18396.251112929625,611
ramp_up,12,False,20064.337643564355,505
ramp_up,12,True,-8654.45147299509,611
ramp_up,13,False,16288.138633663366,505
ramp_up,13,True,8967.650752864158,611
ramp_up,14,False,23654.377623762375,505
ramp_up,14,True,14370.025630114566,611
ramp_up,15,False,19055.223603960396,505
ramp_up,15,True,10223.564582651392,611
ramp_up,16,False,17797.162415841583,505
ramp_up,16,True,13100.222831423895,611
ramp_up,17,False,19912.29582178218,505
ramp_up,17,True,17646.343306055645,611
ramp_up,18,False,26543.65603960396,505
ramp_up,18,True,18787.98595744681,611
ramp_up,19,False,8824.689148514852,505
ramp_up,19,True,28262.510098199673,611
ramp_up,20,False,14062.820495049506,505
ramp_up,20,True,28709.071393442624,610
ramp_up,21,False,15176.759089108911,505
ramp_up,21,True,35582.463393442624,610
ramp_up,22,False,11807.787881188118,505
ramp_up,22,True,25909.937901639343,610
ramp_up,23,False,7422.304930693069,505
ramp_up,23,True,17628.578409836067,610
ramp_up,24,False,7910.721326732673,505
ramp_up,24,True,12750.77931147541,610
post_trade,0,False,11728.32029469548,509
post_trade,0,True,54018.19453808752,617
post_trade,1,False,-27131.416620825148,509
post_trade,1,True,66871.37680713128,617
post_trade,2,False,-47040.39196463654,509
post_trade,2,True,76381.31849270665,617
post_trade,3,False,-63224.08349705305,509
post_trade,3,True,81402.41301458671,617
post_trade,4,False,-66556.78298624755,509
post_trade,4,True,82937.54828200972,617
post_trade,5,False,-88897.37717092338,509
post_trade,5,True,43300.42025931929,617
post_trade,6,False,-55215.66724950884,509
post_trade,6,True,18140.43205834684,617
post_trade,7,False,-38010.52954813359,509
post_trade,7,True,15930.305980551053,617
post_trade,8,False,-22273.84459724951,509
post_trade,8,True,15353.24468395462,617
post_trade,9,False,-14183.416836935166,509
post_trade,9,True,7487.811636952998,617
post_trade,10,False,-4182.754656188605,509
post_trade,10,True,11913.809059967585,617
post_trade,11,False,1082.9963457760314,509
post_trade,11,True,14869.68623987034,617
post_trade,12,False,-2615.430432220039,509
post_trade,12,True,5003.308200972448,617
post_trade,13,False,-4682.522829076621,509
post_trade,13,True,-3149.4633873581847,617
post_trade,14,False,-3803.0577013752454,509
post_trade,14,True,-356.5894489465154,617
post_trade,15,False,4087.1332220039294,509
post_trade,15,True,-3991.046531604538,617
post_trade,16,False,8611.216149312377,509
post_trade,16,True,-1897.8258022690438,617
post_trade,17,False,8733.983909626719,509
post_trade,17,True,445.7275202593193,617
post_trade,18,False,16304.592848722987,509
post_trade,18,True,6538.977228525122,617
post_trade,19,False,29296.74489194499,509
post_trade,19,True,6876.122868719611,617
post_trade,20,False,28748.758271119845,509
post_trade,20,True,13568.73358184765,617
post_trade,21,False,21202.451434184677,509
post_trade,21,True,3911.7152188006485,617
post_trade,22,False,24114.1647151277,509
post_trade,22,True,1677.6242463533226,617
post_trade,23,False,16989.2131237721,509
post_trade,23,True,6097.520664505672,617
post_trade,24,False,6488.4225343811395,509
post_trade,24,True,9593.9771636953,617
